Time,Horizon,Shot_duration,Models_per_Shot,Problem,NumShotsInSummary,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
0.00,600,100,2,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,
34.31,600,100,2,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,6,16992800,11824600,14018100,24232400,,67067900
0.00,600,100,2,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,,,,,,,
0.00,600,100,0,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,,,,,,,
16.97,600,150,1,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350].lp,4,18793820,,,,,18793820
22.11,600,150,1,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350].lp,4,19327080,11980800,,,,31307880
14.59,600,150,1,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,4,19308600,12153600,12525020,,,43987220
0.00,600,150,1,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,
45.23,600,150,1,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,4,18793820,11404800,12241900,13225900,16762100,72428520
33.78,600,150,1,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350].lp,4,16486600,,,,,16486600
18.43,600,150,1,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350].lp,4,16904800,11484300,,,,28389100
52.39,600,150,1,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,4,16917600,11456800,13644500,,,42018900
16.83,600,150,1,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,4,16930300,11361700,13597800,24120700,,66010500
16.03,600,150,1,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,4,16607700,11055200,13270900,24531200,27215000,92680000
40.46,600,150,2,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350].lp,4,19503180,,,,,19503180
14.53,600,150,2,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350].lp,4,19618460,12384000,,,,32002460
47.10,600,150,2,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,4,19834020,12729600,12706120,,,45269740
0.00,600,150,2,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,
15.11,600,150,2,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,4,19232160,11980800,12327880,13346100,16926900,73813840
0.00,600,150,2,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,
32.01,600,150,2,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350].lp,4,17119200,11729500,,,,28848700
11.56,600,150,2,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,4,17312700,12092000,14298300,,,43703000
11.48,600,150,2,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,4,17119200,11785500,13971400,25105900,,67982000
13.60,600,150,2,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,4,17348200,12092000,14298300,24941700,27379800,96060000
0.00,600,150,0,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350].lp,,,,,,,
0.00,600,150,0,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,
0.00,600,150,0,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,,,,,,,
0.00,600,150,0,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,
0.00,600,150,0,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,,,,,,,
